total_buildings,buildings_w_height_measurement,percent_buildings_with_height,min_height,quantile_0.05,mean_height,quantile_0.95,quantile_0.99,max_height,city,number_localities
61671,51806,0.840038267581197,2.5000293254852295,2.740686774253845,4.269192367227217,6.287170171737671,8.295665979385356,24.877384185791016,"Binghamton, NY",480
10116,10109,0.99930802688809806,8.237232104875147e-4,1.6360695600509645,4.03947990922261,6.0887092590332035,7.037503795623779,23.101850509643555,"Birch Bay, WA",121
303263,270366,0.8915231993352305,2.500067234039306,2.9763875007629395,5.180119159240467,8.84985089302063,12.804610347747795,33.19783020019531,"Birmingham, AL",1569
35959,27026,0.7515781862676938,2.528357982635498,3.2080553770065308,4.5320469997781885,6.223639369010925,8.649569272994995,21.523090362548828,"Bismarck, ND",171
19136,17107,0.8939694816053512,2.5003442764282227,2.9708245038986205,5.035703528036803,7.5940979480743405,10.09802896499634,28.427505493164063,"Blacksburg--Christiansburg, VA",463
47615,42934,0.9016906437047147,2.5002617835998535,2.9516252756118773,4.822132375402811,6.887122535705566,9.379337196350097,26.776371002197266,"Bloomington--Normal, IL",412
32552,30078,0.9239985254362252,2.5002601146698,3.011112844944,4.762884133467214,6.865729641914367,8.680723114013672,22.89707374572754,"Bloomington, IN",819
29565,28391,0.9602908844917978,3,3.8705708980560303,6.417258528152175,10.148776531219482,13.706580829620332,20.91426467895508,"Bluffton East--Hilton Head Island, SC",873
15004,13050,0.8697680618501733,3,3.550290334224701,4.9247221342539875,6.3425192594528195,8.86163959503174,19.45799446105957,"Bluffton West, SC",130
174985,174004,0.9943938051833014,1.5199878544081002e-4,1.9523276925086976,4.521457545395143,6.368430566787721,7.856201329231262,35.32710266113281,"Boise City, ID",1367
5710,4634,0.8115586690017513,3,3.271534025669098,4.8682464471807965,7.168517827987671,10.768357286453254,27.310041427612305,"Boone, NC",173
4246,3809,0.8970796043334903,2.5010201930999756,3.1722618579864506,5.485225920791105,8.213559341430663,10.769177169799804,20.120113372802734,"Boothbay Harbor, ME",263
1102820,1054206,0.9559184635751982,1.5913430252112448e-4,3.116599798202514,5.291727357379645,7.878633499145508,10.57689170837401,37.494140625,"Boston, MA--NH",11829
31448,27123,0.8624713813279064,2.5000505447387695,3.1116106033325193,4.6374821930654555,6.414773607254025,8.064269390106178,29.28746795654297,"Boulder, CO",878
19989,19555,0.9782880584321376,1.35611611767672e-4,0.6262811720371246,4.221639749359663,6.377431154251098,8.056111221313461,29.194900512695313,"Bozeman, MT",435
11147,8453,0.7583206243832421,2.5019044876098633,3.426023006439209,5.586450105783546,8.57377700805664,10.88750671386716,25.77393913269043,"Branson, MO",187
3853,3295,0.8551777835452894,2.5003933906555176,2.8106497287750245,4.6600373462046045,7.022359371185299,9.370311832427976,15.252374649047852,"Brattleboro, VT",154
5823,5091,0.8742916022668727,2.5016138553619385,3.046083927154541,5.3334428766719295,7.616861581802368,9.899624061584475,21.004074096679688,"Breckenridge, CO",135
95053,83350,0.8768792147538742,2.500136375427246,2.9859777331352233,4.651575434850088,6.480187869071962,8.369437494277953,32.369869232177734,"Bremerton, WA",1201
6940,6036,0.8697406340057637,2.501014232635498,2.881474494934082,4.732115264599335,7.504753112792969,10.448530769348135,20.867109298706055,"Brevard, NC",123
269107,268910,0.999267949180066,5.347593687474728e-4,2.293401622772217,4.809302898399293,7.283451771736145,10.039162883758529,36.29816436767578,"Bridgeport--Stamford, CT--NY",2735
34325,27383,0.7977567370721049,2.50060510635376,2.7982709407806396,4.2133140686643795,6.362510395050048,9.346431217193608,20.34429168701172,"Bristol, TN--VA",283
68452,53093,0.7756237947759014,2.500056743621826,2.6766590118408207,3.964813140778036,5.5411113739013675,6.946242198944109,29.973915100097656,"Brownsville, TX",244
30300,24216,0.7992079207920793,3,3.1839852333068848,4.880792148915856,7.55819582939148,10.0788396835327,22.86880874633789,"Brunswick--St. Simons, GA",687
12800,10248,0.800625,2.5014212131500244,3.1293668985366825,5.128593254703548,8.253886127471922,11.783125104904194,27.998882293701172,"Brunswick, ME",492
404403,394766,0.976169810807536,1.8841262499336153e-4,2.111749529838562,4.290150952548308,6.451422452926636,7.854874777793877,32.12665557861328,"Buffalo, NY",1721
56900,45938,0.8073462214411248,2.500509023666382,2.885490190982819,4.607660353440652,6.817313122749329,8.83153867721557,27.33993148803711,"Burlington, NC",394
34955,32250,0.9226147904448576,2.500030279159546,3.1037965536117555,4.982712728507759,7.062090110778809,8.940574512481687,26.601198196411133,"Burlington, VT",1504
23694,18704,0.7893981598716975,2.500846147537231,3.1308271050453187,4.423986702290634,6.028254032135009,7.118454394340522,16.936494827270508,"Camarillo, CA",149
6747,6707,0.9940714391581444,0.0051621557213366,1.8211095929145813,3.9319231051026016,5.9743432044982905,7.473073959350571,12.197383880615234,"Cambridge, MD",194
7606,6710,0.8821982645280042,2.5009515285491943,2.8733413577079774,4.780941683276044,7.1808936595916695,9.864058380126954,25.39475440979004,"Canandaigua, NY",284
141622,126619,0.8940630692971431,2.500026226043701,2.8181280851364137,4.443103841337795,6.5316007137298575,8.413810234069821,88.686187744140625,"Canton, OH",467
21677,18867,0.8703695160769479,2.5004725456237793,2.813034462928772,4.3317171552004705,6.527094697952271,8.403571071624755,33.73048400878906,"Cape Girardeau, MO--IL",153
13601,11268,0.8284684949636056,2.500016450881958,2.7391967177391052,4.409842519523998,6.80460741519928,8.653252067565916,20.84955596923828,"Carbondale, IL",147
13406,11755,0.8768461882739073,2.500983953475952,2.8650087594985965,4.776489997548988,7.904724693298338,11.147972049713117,20.583559036254883,"Carrollton, GA",206
29410,28947,0.9842570554233254,1.8138944869861007e-4,0.3324187338352206,4.761641191296781,6.831470394134522,7.934847345352179,20.151268005371097,"Castle Rock, CO",178
3624,3148,0.8686534216335541,2.500359058380127,2.795169448852539,4.474426590502641,6.478228664398193,7.658252987861625,13.083118438720703,"Catskill, NY",232
83756,74024,0.8838053393189742,2.500065326690674,2.8874873757362365,4.860306418957896,7.378350090980519,9.477748689651516,27.094139099121097,"Cedar Rapids, IA",261
21357,21286,0.9966755630472444,1.684636081336066e-4,1.62505242228508,3.736796499527155,5.701263427734375,7.113039636611941,23.481121063232425,"Centralia, WA",124
20362,14858,0.7296925645810824,3,3.14316645860672,4.389434449363644,6.203016376495361,8.616123504638676,24.701492309570313,"Chambersburg, PA",126
43332,37689,0.8697729160897258,2.500164747238159,2.8721581459045407,4.711695901769816,7.25975770950317,10.271706771850598,29.87184715270996,"Champaign, IL",553
252020,213550,0.8473533846520117,3,3.3900870919227604,5.411708004768825,8.35559411048889,11.323201045990045,28.18892288208008,"Charleston, SC",2554
73630,61924,0.8410158902621214,0.26769229769706726,2.732529413700104,4.32619451691594,6.8425240039825415,10.306377058029174,34.052799224853516,"Charleston, WV",232
440904,392723,0.8907222433908515,2.50003981590271,3.154789853096008,5.3517818346757,8.55837459564209,12.694205017089844,32.40968322753906,"Charlotte, NC--SC",3022
24684,22717,0.9203127532004536,3,3.4671700477600096,5.594903355716961,8.584932899475099,11.676990585327149,26.062408447265625,"Charlottesville, VA",662
157812,120189,0.7615960763440043,2.5000743865966797,2.9721774578094484,4.838449537630574,7.960760021209708,11.685565872192376,29.88661003112793,"Chattanooga, TN--GA",2021
6437,6436,0.99984464812801,0.0032497679349035,2.494207262992859,4.707444931148887,6.978182315826416,8.949095487594604,18.898344039916992,"Chesapeake Beach, MD",132
35086,28447,0.810779228182181,2.5000030994415283,2.8312497615814207,4.237710316537298,5.765309000015257,7.212436122894289,29.989341735839844,"Cheyenne, WY",115
2769777,2407322,0.8691392844983549,2.344445965718478e-5,2.4473264694213865,4.850766421863278,7.680612444877616,9.7854650592804,39.10296630859375,"Chicago, IL--IN",17725
38215,38046,0.995577652754154,3.242016537114978e-4,2.0812543630599976,4.264619590353525,6.449630856513977,8.024455881118785,26.535816192626953,"Chico, CA",280
580510,523619,0.9019982429243252,2.5000078678131104,3.006582164764404,4.950442356006286,7.31640477180481,9.756160163879397,36.96361541748047,"Cincinnati, OH--KY",3871
722142,619695,0.858134549714599,1.701838045846671e-4,2.8740859270095824,4.686286013840054,7.043388938903808,9.61531980514525,33.597877502441406,"Cleveland, OH",4522
29603,24808,0.8380231733270277,2.5003302097320557,2.707818257808685,4.208681571314466,6.70343046188354,10.10228731155396,26.32406997680664,"Cleveland, TN",115
56929,56289,0.9887579265400762,9.65250947047025e-5,0.9998998641967772,4.133464800995469,6.046038818359374,7.51726015090943,26.736196517944336,"Coeur d'Alene, ID",117
2140,1710,0.7990654205607477,2.501434564590454,3.0189667344093323,4.686321202635068,6.450028491020202,7.952264132499704,11.15095329284668,"Colchester, CT",108
60711,59797,0.984945067615424,8.276775042759255e-5,0.8173107504844666,3.952331320119275,6.254643058776855,8.692493019104004,30.491039276123047,"College Station--Bryan, TX",652
204154,183526,0.8989586292700609,2.5002923011779785,3.2525580525398254,5.138988973323687,6.9071409702301025,8.628512382507324,35.25449752807617,"Colorado Springs, CO",1669
43098,38259,0.887721007935403,2.5005173683166504,3.120704698562622,4.955451563823653,7.321420669555663,9.906155185699452,30.278892517089844,"Columbia, MO",707
228488,198274,0.8677654844018067,3,3.4175696969032288,5.346901296317504,8.159839820861816,11.562309579849195,29.920381546020508,"Columbia, SC",1608
92845,89052,0.9591469653723949,4.279356508050114e-4,2.3833552479743956,4.439907393193624,7.338506889343261,10.279200134277358,32.20545196533203,"Columbus, GA--AL",443
513772,508675,0.9900792569466612,3.286068749730475e-5,1.939663648605347,4.428845213921252,6.60068678855896,8.215683097839358,33.516151428222656,"Columbus, OH",3645
168040,156604,0.9319447750535588,2.5000312328338623,3.2799455881118775,4.918110736923435,6.732500171661377,8.637192010879517,33.9678955078125,"Concord--Walnut Creek, CA",1093
115564,96652,0.8363504205461909,2.500047445297241,2.8833433032035827,4.75891802459986,7.130701494216916,10.04265996932985,25.29840087890625,"Concord, NC",613
12909,11110,0.8606398636610118,2.500741481781006,3.0747695565223694,5.014777881127022,7.615577173233032,10.253079977035522,17.589265823364258,"Concord, NH",243
15730,15715,0.9990464081373172,8.071024785749614e-4,1.9998330593109133,3.831290979225624,5.4880938053131105,6.709538316726693,13.915203094482422,"Coos Bay, OR",123
9281,7067,0.7614481198146752,2.500180244445801,2.6896459102630614,4.302236115930778,6.62628355026245,9.07287666320801,19.143646240234375,"Corning, NY",117
130537,129233,0.9900104951086665,1.941559021361172e-4,1,3.767676515998013,5.92894992828369,8.29668884277343,34.56963348388672,"Corpus Christi, TX",664
20198,20168,0.9985147044261808,7.911392604000866e-4,2.1427265644073485,4.347857179739903,6.519439220428465,7.960262269973754,20.42799186706543,"Corvallis, OR",1568
13471,12680,0.9412812708781828,3.983270144090056e-4,1.8330226957798008,3.926981432678112,5.819416594505308,6.953583126068088,15.564261436462402,"Cottonwood (Yavapai County)--Verde Village, AZ",148
14544,13266,0.9121287128712872,2.5005991458892822,2.9553321599960327,5.095630005206455,7.822608590126038,10.097926235198976,19.4033145904541,"Crestline--Lake Arrowhead, CA",146
22020,17965,0.8158492279745686,2.500011682510376,2.7506951332092284,4.292422168712048,6.294303798675536,8.428397521972657,24.100671768188477,"Cumberland, MD--WV--PA",176
1643049,1592733,0.9693764458637568,7.472305878764018e-5,1.5868397235870364,4.462385292782505,6.570992088317871,8.770456924438472,35.26292037963867,"Dallas--Fort Worth--Arlington, TX",5089
24263,20187,0.8320075835634505,2.500011444091797,2.728097772598267,4.414681736708526,7.193580198287965,10.2794691467285,20.899246215820313,"Dalton, GA",208
53030,53005,0.9995285687346784,0.00102901831269264,2.3163942813873293,4.688164468388925,7.1043745994567855,9.523249282836916,22.480453491210938,"Danbury, CT--NY",809
130786,106028,0.8106983927943358,2.500016212463379,2.920603597164154,4.7270928986988094,7.494040226936339,10.942719097137442,29.47739601135254,"Davenport, IA--IL",426
18377,17267,0.9395984110573,2.500666618347168,3.117274928092957,4.922384924387941,6.91796178817749,9.322592182159424,19.40338134765625,"Davis, CA",557
272343,258678,0.949824302442141,3.9942482544574887e-5,1.906773561239243,4.066697906895122,6.400015044212341,8.435555152893066,38.60334014892578,"Dayton, OH",1222
174584,135622,0.7768294918205563,3,3.1636792302131655,4.498063789553725,6.510268521308899,9.112504529953014,29.05894660949707,"Daytona Beach--Palm Coast--Port Orange, FL",1316
45340,38519,0.8495588883987649,2.5001134872436523,2.7531639099121095,4.368839195817643,6.763090085983276,9.72219924926757,27.68418312072754,"Decatur, IL",135
18446,16514,0.8952618453865336,0.00200434285216033,2.822279489040375,4.6117300419550125,6.8191882133483865,9.082294187545749,35.27035140991211,"DeKalb, IL",111
79322,63365,0.7988326063387207,2.9248319333419204e-4,2.74617395401001,4.180251209233627,6.157987499237059,8.381711997985839,25.18855857849121,"Deltona, FL",305
125090,107158,0.8566472140059157,2.500275135040283,3.18670152425766,4.855792695990193,6.519759106636047,8.777998819351195,30.72622299194336,"Denton--Lewisville, TX",760
780469,748614,0.9591847978587236,3.2177104003494605e-5,2.0899204134941103,4.60701965781009,6.587763071060179,8.487335634231565,36.368560791015625,"Denver--Aurora, CO",6398
193123,177769,0.9204962640389804,2.0946356016793288e-5,2.538767671585083,4.811344963872721,7.3393949508667,9.355927162170412,32.49510192871094,"Des Moines, IA",750
6855,5926,0.8644784828592268,2.503105401992798,2.8799211382865906,4.588689891019867,6.719885945320129,8.12351942062378,23.047740936279297,"Detroit Lakes, MN",197
1592112,1467184,0.9215331584712634,2.124495367752388e-4,2.4980796694755556,4.590418405895033,7.099781441688537,9.632015886306752,36.86052322387695,"Detroit, MI",4893
25404,22871,0.9002912927098095,2.500579833984375,2.9881269931793213,5.00570609093046,7.353666305541992,9.231219673156737,22.418283462524418,"Dover--Rochester, NH--ME",382
45492,34528,0.758990591752396,0.00136008160188794,3.1873927354812626,4.721405846444927,7.086828041076661,11.432550315856936,29.26519012451172,"Dover, DE",170
29952,24096,0.8044871794871795,2.5001204013824463,2.7370426058769226,4.35193804038038,6.759345531463623,9.95278258323669,28.535545349121097,"Dubuque, IA--IL",108
60879,50731,0.8333086942952413,2.5000603199005127,2.7148436307907104,4.424478709179586,6.667309999465942,8.86014671325682,34.78372573852539,"Duluth, MN--WI",885
7127,6419,0.9006594640101024,2.500068187713623,2.8285333156585697,4.37183292009764,6.288979768753052,7.614164409637448,13.541650772094728,"Durango, CO",138
107561,97967,0.9108041018584804,2.500266790390014,3.4335735797882077,5.888692640141919,9.725463581085204,13.58470766067504,28.8817195892334,"Durham, NC",2630
1458,1327,0.9101508916323732,2.5169997215270996,3.752840447425842,6.036000935404302,9.56849756240845,13.001081657409673,18.415639877319336,"Durham, NH",108
17875,17847,0.9984335664335664,0.00727802049368619,2.734250545501709,5.535352336457583,7.874331903457643,10.436724433898938,25.30345344543457,"East Hampton North--Springs--Northwest Harbor, NY",263
3856,3045,0.7896784232365145,2.500016927719116,2.7383545875549316,4.20102112845247,6.438050842285156,8.727228202819823,15.718185424804688,"East Tawas, MI",104
42268,42130,0.9967351187659697,1.6005121869966388e-4,2.018026351928711,4.513880871063499,7.142904472351072,9.537794113159173,31.373592376708984,"Eau Claire, WI",280
28037,24975,0.8907871740913792,2.5006892681121826,2.842661428451538,4.267616786804046,6.06063380241394,7.796819887161244,18.45748519897461,"El Paso de Robles (Paso Robles)--Atascadero, CA",242
277181,216403,0.7807281162850267,2.5813112733885646e-4,2.5017175674438477,4.181233172652671,5.937241315841675,7.929422340393073,35.745201110839844,"El Paso, TX--NM",595
62645,56313,0.8989224998004629,0.00439077941700816,2.742375993728638,4.472423941294387,7.082771015167234,9.249895515441889,26.48521614074707,"Elkhart, IN--MI",473
30698,24691,0.8043194996416705,2.500551462173462,2.681484341621399,4.066187823298181,5.915461301803589,7.21557512283325,19.996301651000977,"Elmira, NY",172
70376,60148,0.8546663635330226,2.500926733016968,3.200369930267334,4.767131971474173,7.256441068649291,10.294799127578727,25.651453018188477,"Erie, PA",363
6422,5582,0.8691996262846465,2.500452041625977,2.7964695811271665,4.303199566123905,5.916932916641234,6.705959692001338,12.635689735412598,"Estes Park, CO",540
94540,93851,0.9927120795430504,1.684636081336066e-4,2.239849328994751,4.237152261435072,6.199440956115723,7.802834510803223,26.97334671020508,"Eugene, OR",1296
20946,17321,0.8269359304879214,2.5013413429260254,3.177250862121582,4.246205564707244,5.804357528686523,7.362737560272213,18.473865509033203,"Eureka, CA",259
95744,81098,0.8470295788770054,2.5000739097595215,2.7820382714271545,4.434408132955088,6.72116641998291,9.049593076705932,31.27400016784668,"Evansville, IN",497
5406,4842,0.8956714761376249,2.5006988048553467,3.0342896342277528,5.165574127856684,7.518786382675169,9.992984218597416,17.363170623779297,"Exeter, NH",186
33226,28133,0.8467164268946006,3,3.3100739479064942,5.034551716077952,7.718708992004395,10.520254135131838,28.75346946716309,"Fairhope--Daphne, AL",358
123415,118822,0.9627841024186689,4.6157398173818365e-5,1.1958394229412082,4.301562839635349,6.906800007820129,8.587799949645994,24.639686584472656,"Fayetteville--Springdale--Rogers, AR--MO",926
126526,111678,0.8826486255789324,2.5001161098480225,3.009271264076233,4.655372352760982,6.816403865814206,9.304262447357177,32.21892166137695,"Fayetteville, NC",424
17360,15939,0.9181451612903224,2.5002686977386475,3.0735552549362186,4.785915440900973,7.110699701309204,9.693241729736323,18.36661148071289,"Fenton, MI",141
25095,20356,0.8111576011157601,3,3.2589495182037354,4.981363827972802,7.340543270111084,10.378279638290408,28.98253059387207,"Fernandina Beach--Yulee, FL",256
23185,19258,0.8306232477895191,2.500307083129883,2.7322673559188844,4.173321077045912,6.050068473815917,7.726907067298892,22.328590393066406,"Findlay, OH",106
22837,22808,0.9987301309278802,4.108463472221046e-4,2.260315454006195,4.949300422947742,7.246202683448787,8.726347484588624,17.343015670776367,"Flagstaff, AZ",499
141105,136788,0.969405761666844,0.00101214577443897,2.094505071640014,4.259961468532842,6.699982285499573,9.048932008743297,25.219512939453125,"Flint, MI",260
6870,6856,0.997962154294032,2.696508017834276e-4,1.967579960823059,4.004347255114057,5.785831809043884,6.78214244842529,13.151562690734863,"Florence, OR",123
39076,32337,0.8275412017606715,2.5014591217041016,3.2490169525146486,5.0398263045342615,7.826526069641109,11.256394271850583,21.687484741210938,"Florence, SC",115
25810,25748,0.997597830298334,1.399645407218486e-4,1.9732434749603271,4.062190345668873,6.295824313163749,7.874287338256829,23.193532943725582,"Fond du Lac, WI",235
116533,94247,0.8087580342049033,2.500112533569336,2.8842026710510256,4.554859642742311,6.203531599044799,7.92750247955322,31.623504638671875,"Fort Collins, CO",1486
46406,43320,0.9334999784510624,3.1123560620471835e-4,2.0777948975563048,4.173464416042824,6.492161798477173,8.644346017837524,23.190128326416016,"Fort Smith, AR--OK",115
140323,124377,0.8863621786877418,2.5000240802764893,2.9156869411468502,4.656689440133385,6.705896759033203,8.549194831848151,32.07369613647461,"Fort Wayne, IN",453
15673,14423,0.9202450073374592,2.5027270317077637,3.0188060998916626,4.532649487833503,6.3967141628265365,7.933532371520997,17.631868362426758,"Frankfort, KY",101
1985,1639,0.8256926952141058,3.037426233291626,3.3296490430831907,5.247550498573718,8.235676670074461,10.033448505401603,15.959874153137209,"Frankfort, MI",115
2383,1990,0.8350818296265212,2.502514600753784,2.8595290660858153,4.742830576728935,7.019683861732483,8.933571453094482,11.70901107788086,"Fraser, CO",105
47183,46581,0.9872411673696034,5.576311741606333e-5,1.3686901330947876,4.594597817771093,6.8310770988464355,8.661133003234863,28.723352432250977,"Frederick, MD",593
48767,43068,0.8831381877089015,3,3.388080513477325,5.395814387609204,8.71206283569336,12.397504072189337,21.84640121459961,"Fredericksburg, VA",456
6691,6630,0.9908832760424452,0.01269841287285089,2.1539828658103946,4.513154608675533,6.450851821899409,8.090546159744264,19.367923736572266,"Freeland, WA",229
13630,11506,0.8441672780630961,2.5003626346588135,2.7338989973068237,4.231444527931718,6.468875050544739,8.80462527275089,35.726741790771484,"Fremont, NE",210
229433,196186,0.8550905928964011,2.500011682510376,2.7977932691574097,4.191689921334679,5.887334227561951,7.338701391220085,31.70450782775879,"Fresno, CA",509
30886,26183,0.8477303632713851,2.500110626220703,2.7528393983840944,4.443013378840163,7.09688568115234,9.80492177963257,22.069591522216797,"Gadsden, AL",138
54029,46013,0.8516352329304633,3,3.263236570358276,5.311570770336918,9.061099433898928,12.387038650512684,25.69532585144043,"Gainesville, FL",1436
105628,90438,0.8561934335592836,2.5004396438598633,3.054209744930267,5.409628093599859,9.163862085342396,13.503089056015057,29.04756546020508,"Gainesville, GA",476
88584,67711,0.7643705409554773,2.500011444091797,2.738953471183777,4.47786850842359,6.543328285217285,11.705038070678606,34.56828308105469,"Galveston--Texas City, TX",840
75306,62021,0.8235864340158818,2.500108480453491,2.957879066467285,4.703928491858239,6.8276848793029785,8.505850219726568,19.589263916015625,"Gastonia, NC",307
14343,11653,0.8124520672104859,2.500476837158203,2.7107087135314942,4.296673412068477,6.4203342437744135,8.647152938842764,22.974536895751953,"Geneva, NY",210
33557,29788,0.8876836427570999,2.500407457351685,2.820371127128601,4.5030649338566375,6.672905445098877,8.459477815628055,32.79584503173828,"Glens Falls, NY",276
3470,3086,0.8893371757925072,2.5019078254699707,2.8416662216186523,4.5821547264104066,6.686537504196167,8.667999458312993,12.042040824890137,"Glenwood Springs, CO",103
18204,18104,0.994506701823775,6.999533507041633e-4,2.2934374809265137,4.444787123673047,6.479888367652892,8.025443601608279,22.73040008544922,"Grafton--Port Washington--Cedarburg, WI",316
23803,20036,0.8417426374826702,2.5003528594970703,2.77884978055954,4.437856426636933,6.602113842964172,9.25192432403567,35.0098876953125,"Grand Forks, ND--MN",137
61226,48692,0.7952830496847745,2.500087261199951,2.770921468734741,4.089103524778722,5.720487976074218,7.001559615135184,20.28294563293457,"Grand Junction, CO",426
222935,218032,0.9780070424114652,5.259559111436829e-5,1.7967886984348298,4.290190037810643,6.970301580429077,9.878971328735355,31.206377029418945,"Grand Rapids, MI",1833
